Maturity,1,1,1,1,1,3,3,3,3,3,5,5,5,5,5
26/03/2010,0.279976,0.229456,0.186319,0.155016,0.138811,0.268766,0.238854,0.212106,0.189122,0.172082,0.273399,0.249178,0.227759,0.208622,0.192651
25/03/2010,0.279542,0.228798,0.185508,0.154733,0.139209,0.268695,0.238703,0.211902,0.188991,0.172169,0.273249,0.248984,0.22753,0.208413,0.192532
24/03/2010,0.283063,0.232636,0.18944,0.157919,0.141499,0.270766,0.240892,0.214137,0.191145,0.174046,0.274956,0.250773,0.229367,0.210235,0.19424
23/03/2010,0.28362,0.233263,0.190101,0.158489,0.141929,0.270934,0.241332,0.214845,0.192077,0.175083,0.274501,0.250737,0.229747,0.211026,0.195384
22/03/2010,0.285316,0.235155,0.192054,0.160294,0.143471,0.271884,0.242343,0.215868,0.193072,0.175979,0.275285,0.251562,0.230573,0.211836,0.196149
19/03/2010,0.282891,0.232881,0.190052,0.158919,0.142719,0.271118,0.241534,0.215054,0.192272,0.175239,0.274491,0.250731,0.229729,0.211,0.195352
18/03/2010,0.282466,0.232441,0.189643,0.158544,0.142464,0.270846,0.241247,0.214769,0.191987,0.174964,0.274398,0.250624,0.229631,0.210899,0.195238
17/03/2010,0.284289,0.234524,0.191849,0.160554,0.144021,0.272084,0.242547,0.216076,0.193268,0.176143,0.275615,0.251879,0.230891,0.212135,0.196404
16/03/2010,0.287053,0.237572,0.195043,0.163273,0.146089,0.274125,0.244686,0.218265,0.195378,0.177984,0.277242,0.253557,0.23259,0.213807,0.197976
15/03/2010,0.288328,0.238949,0.196478,0.164414,0.146923,0.274727,0.245323,0.218923,0.19601,0.178527,0.277725,0.254064,0.233112,0.214323,0.198458
12/03/2010,0.285511,0.235904,0.1933,0.161815,0.144977,0.273092,0.243605,0.217169,0.194313,0.177029,0.276149,0.252436,0.231449,0.212683,0.196923
11/03/2010,0.285578,0.236009,0.193388,0.161936,0.145054,0.273042,0.243562,0.217119,0.194271,0.177012,0.276233,0.252536,0.231558,0.212795,0.197031
10/03/2010,0.283979,0.234752,0.192416,0.16096,0.143641,0.272171,0.242802,0.216397,0.193483,0.176034,0.27571,0.252091,0.23114,0.212325,0.196416
09/03/2010,0.285057,0.235987,0.193706,0.162061,0.144464,0.272938,0.243619,0.217232,0.19429,0.176742,0.276211,0.252623,0.231676,0.212851,0.196912
08/03/2010,0.284652,0.23574,0.193662,0.162205,0.144812,0.272691,0.243351,0.216947,0.19402,0.176529,0.276008,0.252406,0.231442,0.212616,0.196696
05/03/2010,0.284397,0.23545,0.193356,0.161919,0.144586,0.272953,0.243623,0.21724,0.194296,0.176742,0.276285,0.252689,0.231739,0.212912,0.196971
